pre_flow,true_flow,src_ids,dst_ids
176.46,152,50,132
40.68,14,132,156
38.44,35,200,226
31.92,14,124,236
105.36,65,45,241
48.44,12,221,240
61.06,13,40,203
23.54,13,26,138
40.8,17,50,100
316.36,28,201,218
56.58,19,52,202
447.02,38,23,205
62.44,14,9,152
41.52,13,50,60
16.96,16,54,168
1766.2,2253,9,15
18.60666666666667,21,217,223
135.84,71,19,185
83.52,11,2,120
37.44,42,27,243
1087.42,753,2,8
