pre_flow,true_flow,src_ids,dst_ids
-263.65305,57.0,3,230
237.69353,221.0,18,205
4108.4775,4284.0,3,15
312.77838,234.0,5,38
120.0997,109.0,6,161
31.41745,78.0,11,16
112.767624,161.0,49,242
67.86969,66.0,27,34
129.61221,158.0,18,112
5.475418,52.0,60,214
198.17609,214.0,30,205
183.83755,12.0,9,165
-19.566254,53.0,7,133
26.710247,13.0,121,210
55.087593,54.0,24,62
6.644333,11.0,136,231
24.140793,93.0,14,88
219.86246,211.0,6,40
28.86591,26.0,88,230
152.831,120.0,80,83
-37.582134,36.0,12,41
11.46785,12.0,58,245
-19.460758,26.0,30,53
-138.68805,53.0,0,124
249.97073,245.0,7,242
441.79697,568.0,9,20
8.440514,14.0,10,101
8.815369,43.0,0,159
340.89752,241.0,2,112
51.586823,25.0,24,118
26.07611,15.0,81,146
-152.13493,11.0,55,81
174.67378,129.0,16,83
30.62837,18.0,39,59
23.568707,70.0,39,132
36.042274,11.0,63,225
-19.63404,20.0,34,52
308.56894,400.0,0,19
-17.513094,11.0,95,96
20.38969,28.0,34,41
-54.58188,24.0,63,103
1794.2227,2198.0,2,11
86.595856,184.0,23,83
50.513092,161.0,15,210
291.92783,22.0,70,201
367.56302,332.0,24,243
28.784515,22.0,51,242
36.41644,11.0,97,221
-42.019104,21.0,107,221
13.178833,25.0,0,208
209.46452,285.0,7,26
-13.85548,11.0,21,90
92.67476,210.0,6,27
15.503944,13.0,137,151
20.428768,13.0,51,110
53.896698,12.0,42,218
83.699875,38.0,17,209
11.486275,25.0,40,226
15.981277,23.0,60,62
27.403511,12.0,60,108
1389.9779,1117.0,12,107
59.244286,97.0,64,117
21.164253,43.0,21,60
6.23402,101.0,100,200
10.51593,14.0,19,53
83.28642,15.0,3,148
-34.949326,12.0,45,242
8.241026,13.0,20,146
5.9880753,26.0,9,220
40.26038,27.0,13,36
-3.0166092,19.0,60,73
31.3255,44.0,34,214
28.18721,44.0,34,215
36.265255,23.0,43,216
16.119453,21.0,76,100
-5.7665024,36.0,83,118
-71.72653,62.0,0,44
71.51654,11.0,58,96
280.24057,203.0,26,241
4.265764,21.0,8,113
253.4625,36.0,200,245
13.763077,36.0,14,203
213.05579,288.0,2,27
49.695602,40.0,40,101
29.327377,37.0,5,216
271.12628,124.0,0,45
91.169754,50.0,11,45
97.59661,62.0,1,84
169.6098,127.0,96,202
36.83536,30.0,2,234
906.47974,819.0,1,14
33.83615,68.0,11,39
-116.48468,33.0,11,199
107.012505,119.0,1,237
243.39166,223.0,112,241
2.5799751,25.0,25,33
47.13813,62.0,136,242
218.99487,252.0,5,237
199.66107,349.0,3,27
-0.85472107,11.0,11,234
-42.354733,17.0,80,244
21.29479,17.0,44,50
2.9620972,25.0,62,237
43.21231,61.0,132,214
-16.993385,13.0,20,220
55.06996,11.0,58,136
5.4126205,20.0,91,100
111.44316,190.0,9,27
51.06486,111.0,202,243
38.124878,19.0,56,105
13.689747,13.0,49,239
-22.196392,13.0,41,132
-22.338043,19.0,34,57
26.857025,14.0,41,236
140.7525,115.0,78,202
-25.660635,12.0,50,89
3.3634567,14.0,72,105
26.883629,26.0,113,201
-26.029747,21.0,3,56
86.63187,19.0,18,94
-14.3710785,19.0,1,76
14.570435,42.0,51,124
61.06239,20.0,33,40
4.382303,17.0,7,92
104.734314,37.0,0,218
-10.226761,13.0,51,109
9.848648,31.0,83,97
-35.783524,11.0,9,98
29.232315,15.0,62,236
77.52229,43.0,13,93
17.74884,15.0,33,226
59.739822,79.0,11,214
-144.5098,21.0,1,121
3.3817616,27.0,4,223
-13.455475,35.0,52,96
25.780308,12.0,97,245
29.863464,22.0,132,199
375.98077,414.0,1,136
-16.05563,25.0,18,72
141.73854,645.0,18,26
151.42093,113.0,15,80
78.38536,76.0,20,101
54.607502,17.0,13,233
13.905426,16.0,76,107
32.91002,96.0,15,59
-27.262537,32.0,19,40
-18.00885,17.0,88,140
149.66301,46.0,0,140
322.90533,144.0,13,204
4.130501,39.0,29,110
-8.152676,29.0,84,205
51.515976,14.0,17,144
-21.651932,19.0,20,45
40.75478,40.0,62,185
263.37158,346.0,20,132
11.880859,22.0,14,41
1.0661278,12.0,20,109
271.8559,217.0,14,202
-54.32144,56.0,0,94
108.25307,164.0,77,83
44.58258,31.0,4,36
67.891205,36.0,21,77
-91.97637,20.0,16,50
53.728218,20.0,41,81
-11.990793,62.0,21,133
42.56145,27.0,47,101
5.3200226,15.0,53,73
37.282528,53.0,26,51
-11.829903,77.0,12,203
15.19021,11.0,69,91
30.87735,17.0,43,217
67.49723,98.0,51,96
13.016203,18.0,124,223
21.209698,38.0,33,90
22.55429,21.0,204,244
14.700493,24.0,83,94
15.557745,59.0,17,91
65.46823,91.0,17,185
-19.561352,49.0,1,43
112.096535,94.0,31,201
-12.592789,37.0,15,233
206.13066,89.0,30,52
69.86386,142.0,49,80
37.528465,65.0,1,62
0.029441833,20.0,19,89
30.089249,39.0,136,210
643.6013,638.0,12,78
84.43048,140.0,11,27
199.07837,80.0,0,236
229.85498,228.0,11,30
23.740143,29.0,39,73
1512.0151,1491.0,96,201
143.02715,95.0,24,80
79.2972,64.0,84,132
-23.891323,46.0,3,130
47.480247,16.0,40,140
89.98544,80.0,26,132
5.784195,80.0,6,88
26.004078,66.0,20,215
27.861338,14.0,7,158
60.5738,13.0,37,217
15.585892,19.0,9,144
31.174791,44.0,89,210
-6.7032347,15.0,39,136
114.506516,40.0,5,35
128.11044,113.0,18,202
199.7144,307.0,18,20
-77.12192,16.0,15,138
35.139793,17.0,62,202
109.31865,20.0,67,219
-10.646608,13.0,87,101
240.61723,273.0,1,22
80.51262,40.0,121,241
13.31205,12.0,97,124
-54.383034,17.0,113,241
100.15832,29.0,77,101
99.53237,138.0,25,83
38.164062,31.0,14,54
50.94049,40.0,38,204
4825.121,4819.0,0,9
537.1067,585.0,2,42
55.499138,12.0,202,231
-8.28698,16.0,83,124
2.9735298,16.0,51,130
67.69532,90.0,19,78
113.10763,55.0,18,245
-250.92612,105.0,0,228
20.881994,24.0,50,110
-24.053818,15.0,200,234
39.174355,45.0,83,233
376.18524,786.0,1,30
-31.954077,12.0,69,136
43.298447,21.0,30,174
24.36339,27.0,59,77
86.90866,82.0,21,29
168.57579,123.0,2,16
12.620499,11.0,33,94
-58.319473,21.0,23,39
98.34662,103.0,83,161
59.541946,47.0,21,40
170.60129,59.0,7,97
-15.883537,77.0,5,228
88.40431,86.0,34,78
9.25437,31.0,8,203
19.353745,11.0,22,93
-14.753418,26.0,43,200
28.897299,15.0,108,230
6.1912456,12.0,22,25
23.039673,15.0,32,52
41.599606,17.0,59,112
-10.251007,26.0,100,101
31.032337,35.0,107,114
-14.717777,32.0,63,232
10.361076,18.0,59,230
318.27594,258.0,42,49
8.135872,29.0,24,76
85.38253,78.0,30,34
37.41909,16.0,93,204
997.68286,1073.0,0,136
70.4133,57.0,12,52
144.23102,260.0,30,185
449.79648,475.0,1,73
49.389862,35.0,40,100
16.8379,19.0,32,226
41.389023,20.0,11,163
29.80985,27.0,20,60
1.0909271,87.0,49,210
44.149082,27.0,59,108
54.048244,48.0,32,46
86.950165,170.0,4,50
51.835487,53.0,27,29
40.429157,12.0,56,219
25.380754,41.0,26,31
18.208935,20.0,27,38
-1.9458554,11.0,31,80
7.7727394,15.0,18,68
-112.70655,44.0,201,220
56.40802,54.0,26,73
40.56554,16.0,223,228
13.768341,18.0,31,108
11.074984,11.0,26,120
21.530039,35.0,2,216
13.72327,29.0,26,227
43.58078,31.0,77,144
19.946884,14.0,26,220
82.94118,70.0,20,209
461.1882,440.0,13,78
17.572289,20.0,114,185
3.4784012,14.0,10,51
-3.4191055,14.0,100,230
-28.94157,21.0,223,242
250.6611,342.0,20,107
14.623627,31.0,29,236
5.4971313,27.0,63,139
40.66149,39.0,26,47
-6.048787,19.0,27,229
189.85632,123.0,204,205
146.75104,35.0,15,220
84.31823,21.0,96,220
-3.5100632,15.0,19,133
8.492404,17.0,39,110
45.294228,14.0,91,101
11.031578,12.0,32,140
23.243103,15.0,44,205
194.46625,186.0,21,63
46.980606,14.0,14,218
53.383797,99.0,11,100
32.545208,13.0,67,222
88.91276,25.0,211,237
473.36713,448.0,201,242
22.29345,16.0,26,226
424.9529,365.0,20,24
22.61515,16.0,100,236
-67.843155,12.0,3,123
97.4249,78.0,88,200
81.541374,33.0,63,234
-4.6686354,16.0,60,138
23.214241,23.0,13,108
142.35469,152.0,2,10
116.19149,101.0,13,51
30.50909,26.0,88,108
12.687523,14.0,81,136
17.264526,13.0,1,120
125.14064,35.0,73,211
191.66476,139.0,42,73
-36.936844,19.0,4,199
23.447205,11.0,140,209
-11.583878,17.0,88,159
27.501091,15.0,167,245
69.790344,58.0,7,57
0.40481186,17.0,51,100
125.47006,15.0,58,200
171.13844,152.0,50,132
11.450012,14.0,132,156
41.344,35.0,200,226
36.90775,14.0,124,236
188.85587,65.0,45,241
51.17685,12.0,221,240
31.802347,13.0,40,203
3.3350124,13.0,26,138
-13.386154,17.0,50,100
171.32837,28.0,201,218
-18.45013,19.0,52,202
-44.752457,38.0,23,205
-13.798546,14.0,9,152
9.738619,13.0,50,60
49.413643,16.0,54,168
2493.406,2253.0,9,15
32.260674,21.0,217,223
-15.799957,71.0,19,185
-1.132782,11.0,2,120
42.72792,42.0,27,243
771.95374,753.0,2,8
