pre_flow,true_flow,src_ids,dst_ids
-57.63343,78.0,11,16
86.25276,161.0,49,242
90.64254,66.0,27,34
147.68306,158.0,18,112
15.960875,52.0,60,214
141.0619,214.0,30,205
50.489532,12.0,9,165
-10.373184,53.0,7,133
-21.960938,13.0,121,210
15.685665,54.0,24,62
16.844833,11.0,136,231
41.239197,93.0,14,88
310.35397,211.0,6,40
3.0815315,26.0,88,230
87.88208,120.0,80,83
-46.908768,36.0,12,41
18.852766,12.0,58,245
28.595383,26.0,30,53
76.05904,53.0,0,124
169.30174,245.0,7,242
286.84232,568.0,9,20
45.45951,14.0,10,101
-189.32092,43.0,0,159
254.53519,241.0,2,112
8.429939,25.0,24,118
-15.633575,15.0,81,146
50.606567,11.0,55,81
149.53482,129.0,16,83
28.765285,18.0,39,59
33.279457,70.0,39,132
104.16737,11.0,63,225
-7.8824606,20.0,34,52
-31.392822,400.0,0,19
28.107433,11.0,95,96
10.109577,28.0,34,41
-45.876225,24.0,63,103
1574.3103,2198.0,2,11
103.17681,184.0,23,83
-44.39412,161.0,15,210
180.22296,22.0,70,201
248.6661,332.0,24,243
15.566803,22.0,51,242
95.059166,11.0,97,221
54.582733,21.0,107,221
-184.72934,25.0,0,208
145.13101,285.0,7,26
-21.884354,11.0,21,90
51.016273,210.0,6,27
19.351082,13.0,137,151
9.77319,13.0,51,110
11.542488,12.0,42,218
65.08665,38.0,17,209
19.911182,25.0,40,226
11.787001,23.0,60,62
43.549034,12.0,60,108
1155.6614,1117.0,12,107
30.104404,97.0,64,117
36.061523,43.0,21,60
21.109955,101.0,100,200
25.648909,14.0,19,53
122.68471,15.0,3,148
-32.92849,12.0,45,242
-7.5145645,13.0,20,146
-69.499664,26.0,9,220
49.38162,27.0,13,36
32.43458,19.0,60,73
7.0990295,44.0,34,214
43.85263,44.0,34,215
16.773779,23.0,43,216
29.672928,21.0,76,100
-24.826485,36.0,83,118
-242.18532,62.0,0,44
109.42763,11.0,58,96
70.32265,203.0,26,241
12.548759,21.0,8,113
-30.35411,36.0,200,245
30.538696,36.0,14,203
180.37125,288.0,2,27
78.03786,40.0,40,101
52.422394,37.0,5,216
-120.6906,124.0,0,45
-5.9563446,50.0,11,45
141.59589,62.0,1,84
139.80028,127.0,96,202
-227.1645,30.0,2,234
861.1204,819.0,1,14
29.825428,68.0,11,39
-102.39337,33.0,11,199
143.8478,119.0,1,237
108.20018,223.0,112,241
-12.781361,25.0,25,33
67.38842,62.0,136,242
271.75824,252.0,5,237
184.64894,349.0,3,27
-77.88674,11.0,11,234
-30.928684,17.0,80,244
-8.439579,17.0,44,50
14.5938,25.0,62,237
9.797256,61.0,132,214
27.973427,13.0,20,220
105.21947,11.0,58,136
39.513145,20.0,91,100
106.46603,190.0,9,27
64.48555,111.0,202,243
61.61763,19.0,56,105
31.813576,13.0,49,239
-43.535423,13.0,41,132
-31.117926,19.0,34,57
25.140442,14.0,41,236
118.910065,115.0,78,202
5.96443,12.0,50,89
26.126724,14.0,72,105
84.31798,26.0,113,201
8.059322,21.0,3,56
57.593452,19.0,18,94
29.497055,19.0,1,76
2.4387512,42.0,51,124
87.51171,20.0,33,40
-6.1249695,17.0,7,92
-5.174629,37.0,0,218
8.641365,13.0,51,109
44.44017,31.0,83,97
-16.61066,11.0,9,98
21.033417,15.0,62,236
78.34744,43.0,13,93
4.908081,15.0,33,226
47.18657,79.0,11,214
32.96231,21.0,1,121
14.731529,27.0,4,223
69.85513,35.0,52,96
22.678226,12.0,97,245
84.70631,22.0,132,199
307.48706,414.0,1,136
74.011505,25.0,18,72
79.40018,645.0,18,26
105.50174,113.0,15,80
85.72502,76.0,20,101
37.6893,17.0,13,233
56.451492,16.0,76,107
58.20752,96.0,15,59
60.219513,32.0,19,40
32.7586,17.0,88,140
-152.50888,46.0,0,140
216.52942,144.0,13,204
38.2146,39.0,29,110
106.03286,29.0,84,205
27.579693,14.0,17,144
12.91967,19.0,20,45
35.76241,40.0,62,185
211.45445,346.0,20,132
-1.7222862,22.0,14,41
-1.9971008,12.0,20,109
244.4986,217.0,14,202
176.6072,56.0,0,94
98.97829,164.0,77,83
106.91877,31.0,4,36
17.947304,36.0,21,77
0.43196106,20.0,16,50
20.243652,20.0,41,81
29.017101,62.0,21,133
71.42313,27.0,47,101
20.454842,15.0,53,73
43.07697,53.0,26,51
35.57454,77.0,12,203
32.651714,11.0,69,91
26.257381,17.0,43,217
44.363365,98.0,51,96
17.227573,18.0,124,223
-16.32302,38.0,33,90
30.796547,21.0,204,244
35.35732,24.0,83,94
2.8426208,59.0,17,91
45.779884,91.0,17,185
2.839674,49.0,1,43
-57.506195,94.0,31,201
6.8333282,37.0,15,233
5.9440155,89.0,30,52
64.972374,142.0,49,80
10.485504,65.0,1,62
55.71503,20.0,19,89
66.82201,39.0,136,210
477.61346,638.0,12,78
90.50905,140.0,11,27
506.74338,80.0,0,236
225.0282,228.0,11,30
42.310043,29.0,39,73
1512.9607,1491.0,96,201
107.94893,95.0,24,80
171.65123,64.0,84,132
-34.64006,46.0,3,130
38.56884,16.0,40,140
49.214466,80.0,26,132
28.433182,80.0,6,88
27.493233,66.0,20,215
114.33829,14.0,7,158
23.906578,13.0,37,217
18.226181,19.0,9,144
-24.959957,44.0,89,210
69.38189,15.0,39,136
12.909496,40.0,5,35
123.6809,113.0,18,202
102.33064,307.0,18,20
-3.0046768,16.0,15,138
24.216896,17.0,62,202
25.045153,20.0,67,219
12.080553,13.0,87,101
180.20688,273.0,1,22
44.92447,40.0,121,241
-11.408203,12.0,97,124
40.726135,17.0,113,241
48.173416,29.0,77,101
19.968674,138.0,25,83
-20.451897,31.0,14,54
63.97679,40.0,38,204
4415.39,4819.0,0,9
511.28284,585.0,2,42
22.869263,12.0,202,231
99.592964,16.0,83,124
14.149418,16.0,51,130
78.23803,90.0,19,78
65.12561,55.0,18,245
299.85986,105.0,0,228
28.181404,24.0,50,110
-240.1147,15.0,200,234
57.326706,45.0,83,233
209.46788,786.0,1,30
54.072132,12.0,69,136
-13.188824,21.0,30,174
77.11039,27.0,59,77
27.20348,82.0,21,29
186.9024,123.0,2,16
19.86771,11.0,33,94
-36.112606,21.0,23,39
166.46811,103.0,83,161
46.3721,47.0,21,40
200.48898,59.0,7,97
209.46144,77.0,5,228
128.079,86.0,34,78
24.19339,31.0,8,203
18.986145,11.0,22,93
11.516438,26.0,43,200
36.453033,15.0,108,230
-13.766472,12.0,22,25
0.9431305,15.0,32,52
21.520445,17.0,59,112
25.881748,26.0,100,101
-29.135803,35.0,107,114
-60.415005,32.0,63,232
42.783108,18.0,59,230
257.85962,258.0,42,49
66.71921,29.0,24,76
81.80288,78.0,30,34
6.1062317,16.0,93,204
593.99994,1073.0,0,136
47.294044,57.0,12,52
66.27594,260.0,30,185
404.0506,475.0,1,73
35.89144,35.0,40,100
-8.247885,19.0,32,226
63.38388,20.0,11,163
21.627163,27.0,20,60
55.356583,87.0,49,210
46.620136,27.0,59,108
37.919037,48.0,32,46
24.090282,170.0,4,50
62.48902,53.0,27,29
25.889977,12.0,56,219
30.486153,41.0,26,31
82.162895,20.0,27,38
-5.622753,11.0,31,80
24.146889,15.0,18,68
-190.40015,44.0,201,220
78.49929,54.0,26,73
29.80716,16.0,223,228
45.5582,18.0,31,108
32.502815,11.0,26,120
36.58986,35.0,2,216
12.645042,29.0,26,227
51.28427,31.0,77,144
36.87216,14.0,26,220
54.924007,70.0,20,209
434.09436,440.0,13,78
-7.7302475,20.0,114,185
20.425308,14.0,10,51
63.83623,14.0,100,230
-4.9701614,21.0,223,242
180.43117,342.0,20,107
2.027954,31.0,29,236
-0.20315933,27.0,63,139
47.177147,39.0,26,47
12.236826,19.0,27,229
157.728,123.0,204,205
-108.25954,35.0,15,220
32.552105,21.0,96,220
58.547363,15.0,19,133
25.987764,17.0,39,110
24.714684,14.0,91,101
13.646011,12.0,32,140
6.0911503,15.0,44,205
280.90192,186.0,21,63
14.072838,14.0,14,218
-25.190136,99.0,11,100
10.627195,13.0,67,222
39.75848,25.0,211,237
253.30597,448.0,201,242
22.99141,16.0,26,226
231.45935,365.0,20,24
53.69342,16.0,100,236
9.49453,12.0,3,123
106.08971,78.0,88,200
-95.03422,33.0,63,234
22.914177,16.0,60,138
67.84174,23.0,13,108
107.39305,152.0,2,10
64.54616,101.0,13,51
29.170784,26.0,88,108
38.70177,14.0,81,136
-243.08514,13.0,1,120
70.555305,35.0,73,211
167.19786,139.0,42,73
236.55913,19.0,4,199
16.112251,11.0,140,209
20.856796,17.0,88,159
14.217648,15.0,167,245
32.386047,58.0,7,57
0.89868927,17.0,51,100
307.30148,15.0,58,200
248.44983,152.0,50,132
31.966381,14.0,132,156
-13.938789,35.0,200,226
36.913025,14.0,124,236
-85.951935,65.0,45,241
21.689037,12.0,221,240
32.523647,13.0,40,203
35.823208,13.0,26,138
26.231125,17.0,50,100
32.888428,28.0,201,218
46.274223,19.0,52,202
62.9059,38.0,23,205
15.0229645,14.0,9,152
13.529907,13.0,50,60
29.99899,16.0,54,168
2364.329,2253.0,9,15
48.95926,21.0,217,223
59.65271,71.0,19,185
-251.96936,11.0,2,120
17.404621,42.0,27,243
737.67255,753.0,2,8
