pre_flow,true_flow,src_ids,dst_ids
19.163333333333334,27.0,77,140
53.48,24.0,181,245
62.52,44.0,14,157
37.97636363636364,49.0,7,245
58.902857142857144,89.0,30,101
17.98,11.0,22,58
475.62,565.0,7,136
58.17466666666666,11.0,41,242
424.28,357.0,24,42
48.27637433960015,11.0,15,195
54.90952783775366,34.0,0,79
26.6,16.0,209,229
147.56,27.0,43,63
108.58,24.0,108,209
38.903333333333336,54.0,14,114
392.42,279.0,78,107
24.95716720418354,75.0,6,59
20.744845849802367,11.0,42,66
17.1,18.0,101,216
108.08,12.0,114,204
21.801923076923075,17.0,39,47
77.596,57.0,3,230
250.68,221.0,18,205
3823.88,4284.0,3,15
227.16,234.0,5,38
175.62,109.0,6,161
177.06,78.0,11,16
133.54,161.0,49,242
62.81,66.0,27,34
73.42,158.0,18,112
92.648,52.0,60,214
152.72,214.0,30,205
263.98,12.0,9,165
51.54,53.0,7,133
135.02,13.0,121,210
199.43893650793652,54.0,24,62
17.5,11.0,136,231
70.16,93.0,14,88
284.84,211.0,6,40
18.478608946608944,26.0,88,230
168.66,120.0,80,83
43.57666666666667,36.0,12,41
27.42,12.0,58,245
14.26080231618339,26.0,30,53
81.67977272727273,53.0,0,124
250.2,245.0,7,242
648.4680000000001,568.0,9,20
45.28,14.0,10,101
58.68,43.0,0,159
237.68,241.0,2,112
32.36984432234432,25.0,24,118
25.31771428571429,15.0,81,146
29.38,11.0,55,81
369.84,129.0,16,83
20.091603769464715,18.0,39,59
38.47714285714286,70.0,39,132
29.499456419079078,11.0,63,225
21.88,20.0,34,52
297.3,400.0,0,19
22.43090909090909,11.0,95,96
28.82,28.0,34,41
119.00838095238096,24.0,63,103
1856.98,2198.0,2,11
149.64,184.0,23,83
148.44,161.0,15,210
125.3709090909091,22.0,70,201
309.74,332.0,24,243
24.652509157509158,22.0,51,242
21.5,11.0,97,221
29.975,21.0,107,221
69.34727272727272,25.0,0,208
154.59333333333333,285.0,7,26
17.470964810873493,11.0,21,90
119.36,210.0,6,27
15.924372587677803,13.0,137,151
16.206111721611723,13.0,51,110
29.324,12.0,42,218
40.88333333333333,38.0,17,209
23.22,25.0,40,226
17.297314947175895,23.0,60,62
20.85,12.0,60,108
1198.3,1117.0,12,107
22.62333333333333,97.0,64,117
31.92452380952381,43.0,21,60
185.42,101.0,100,200
22.414425001898685,14.0,19,53
1040.64,15.0,3,148
105.2,12.0,45,242
36.57438095238095,13.0,20,146
26.614,26.0,9,220
97.3221052631579,27.0,13,36
26.22,19.0,60,73
37.74,44.0,34,214
27.53250150556407,44.0,34,215
23.055999999999997,23.0,43,216
59.46,21.0,76,100
24.921485879711685,36.0,83,118
49.285952380952374,62.0,0,44
74.04,11.0,58,96
248.8,203.0,26,241
28.22787878787879,21.0,8,113
59.28,36.0,200,245
63.74,36.0,14,203
208.16,288.0,2,27
63.44,40.0,40,101
28.7,37.0,5,216
466.06,124.0,0,45
48.98,50.0,11,45
20.193447368421054,62.0,1,84
166.14,127.0,96,202
78.92,30.0,2,234
1489.36,819.0,1,14
31.20471428571429,68.0,11,39
61.38,33.0,11,199
143.42,119.0,1,237
287.78,223.0,112,241
37.56,25.0,25,33
71.56,62.0,136,242
248.52,252.0,5,237
296.52,349.0,3,27
21.412,11.0,11,234
18.29,17.0,80,244
28.96458333333333,17.0,44,50
26.436,25.0,62,237
129.74,61.0,132,214
51.74,13.0,20,220
178.57333333333332,11.0,58,136
35.34,20.0,91,100
155.8,190.0,9,27
248.32,111.0,202,243
25.092,19.0,56,105
50.22,13.0,49,239
94.52,13.0,41,132
68.7,19.0,34,57
22.22,14.0,41,236
132.06,115.0,78,202
36.26,12.0,50,89
18.945,14.0,72,105
155.88,26.0,113,201
29.24,21.0,3,56
25.662588221751548,19.0,18,94
133.06,19.0,1,76
38.98,42.0,51,124
55.02,20.0,33,40
50.88896434937611,17.0,7,92
61.81,37.0,0,218
22.22,13.0,51,109
57.4495652173913,31.0,83,97
23.518259419896985,11.0,9,98
24.52,15.0,62,236
32.461555555555556,43.0,13,93
34.6208,15.0,33,226
77.5,79.0,11,214
54.14,21.0,1,121
17.94984958929959,27.0,4,223
96.0,35.0,52,96
22.595,12.0,97,245
43.5025,22.0,132,199
397.8,414.0,1,136
30.2,25.0,18,72
186.56,645.0,18,26
124.36,113.0,15,80
87.28,76.0,20,101
53.66,17.0,13,233
668.7,16.0,76,107
43.67806488700886,96.0,15,59
59.48,32.0,19,40
23.30666666666667,17.0,88,140
38.17821428571428,46.0,0,140
159.81,144.0,13,204
26.572035054257896,39.0,29,110
31.468000000000004,29.0,84,205
24.585679918121095,14.0,17,144
39.62,19.0,20,45
25.614871794871796,40.0,62,185
381.12,346.0,20,132
39.18076923076923,22.0,14,41
83.71728391291067,12.0,20,109
382.36,217.0,14,202
49.32821428571428,56.0,0,94
377.68,164.0,77,83
88.96,31.0,4,36
63.3,36.0,21,77
52.98,20.0,16,50
25.06,20.0,41,81
20.72828431372549,62.0,21,133
40.6,27.0,47,101
16.98,15.0,53,73
43.83,53.0,26,51
85.54,77.0,12,203
26.32795225464191,11.0,69,91
20.333333333333332,17.0,43,217
75.56,98.0,51,96
21.4727476441687,18.0,124,223
15.529755250256269,38.0,33,90
23.133333333333336,21.0,204,244
67.78253446553447,24.0,83,94
49.01272727272727,59.0,17,91
99.02,91.0,17,185
34.48727272727273,49.0,1,43
41.65090909090909,94.0,31,201
39.596559139784944,37.0,15,233
29.32,89.0,30,52
163.28,142.0,49,80
28.6504,65.0,1,62
36.725,20.0,19,89
39.82,39.0,136,210
587.42,638.0,12,78
118.08,140.0,11,27
87.7,80.0,0,236
353.78,228.0,11,30
33.7025,29.0,39,73
627.44,1491.0,96,201
159.4,95.0,24,80
212.94,64.0,84,132
42.44,46.0,3,130
28.176666666666666,16.0,40,140
109.64,80.0,26,132
126.3,80.0,6,88
21.726895240651043,66.0,20,215
32.405209437621195,14.0,7,158
19.934285714285714,13.0,37,217
31.404412828047125,19.0,9,144
53.32,44.0,89,210
20.921333333333333,15.0,39,136
72.05080952380952,40.0,5,35
141.22,113.0,18,202
192.0,307.0,18,20
19.52,16.0,15,138
21.58,17.0,62,202
43.58242857142857,20.0,67,219
23.445,13.0,87,101
413.44,273.0,1,22
437.22,40.0,121,241
21.038947368421056,12.0,97,124
236.2,17.0,113,241
43.69619047619048,29.0,77,101
475.84,138.0,25,83
27.01425063236289,31.0,14,54
39.34,40.0,38,204
3475.58,4819.0,0,9
634.76,585.0,2,42
57.012857142857136,12.0,202,231
46.00818248418249,16.0,83,124
22.486666666666665,16.0,51,130
145.32,90.0,19,78
30.66,55.0,18,245
244.54,105.0,0,228
18.478059538955428,24.0,50,110
23.56,15.0,200,234
57.66,45.0,83,233
405.8,786.0,1,30
47.38,12.0,69,136
30.36,21.0,30,174
44.62,27.0,59,77
102.64,82.0,21,29
204.76,123.0,2,16
38.070271410261896,11.0,33,94
21.771688311688308,21.0,23,39
153.18,103.0,83,161
55.21363636363636,47.0,21,40
70.14,59.0,7,97
78.90666666666667,77.0,5,228
80.532,86.0,34,78
44.26454545454546,31.0,8,203
24.538333333333334,11.0,22,93
77.8,26.0,43,200
25.12558719058719,15.0,108,230
39.78,12.0,22,25
33.535,15.0,32,52
17.26,17.0,59,112
34.42,26.0,100,101
29.053333333333335,35.0,107,114
26.48788617886179,32.0,63,232
50.62265428276574,18.0,59,230
367.08,258.0,42,49
164.32,29.0,24,76
89.38,78.0,30,34
52.9,16.0,93,204
679.28,1073.0,0,136
68.84,57.0,12,52
143.0,260.0,30,185
564.44,475.0,1,73
31.73,35.0,40,100
23.178,19.0,32,226
26.58,20.0,11,163
31.102666666666668,27.0,20,60
137.26,87.0,49,210
20.226,27.0,59,108
35.34,48.0,32,46
153.32,170.0,4,50
48.14,53.0,27,29
22.527714285714286,12.0,56,219
27.220434782608695,41.0,26,31
34.80333333333333,20.0,27,38
16.2,11.0,31,80
48.60380952380952,15.0,18,68
54.68923076923077,44.0,201,220
76.2923076923077,54.0,26,73
17.5496911976912,16.0,223,228
17.160833333333333,18.0,31,108
200.78,11.0,26,120
21.87636363636364,35.0,2,216
29.225666666666665,29.0,26,227
21.956875388771685,31.0,77,144
29.9904347826087,14.0,26,220
71.98,70.0,20,209
340.48,440.0,13,78
221.54153846153847,20.0,114,185
43.69333333333334,14.0,10,51
16.416620642515376,14.0,100,230
12.454324786324786,21.0,223,242
242.232,342.0,20,107
67.76,31.0,29,236
29.488005177338366,27.0,63,139
41.30333333333333,39.0,26,47
32.91,19.0,27,229
128.61,123.0,204,205
32.26,35.0,15,220
57.9275,21.0,96,220
19.73,15.0,19,133
48.98665428276574,17.0,39,110
55.28,14.0,91,101
20.63666666666667,12.0,32,140
13.2,15.0,44,205
247.88,186.0,21,63
28.675666666666665,14.0,14,218
76.96,99.0,11,100
55.92,13.0,67,222
95.82,25.0,211,237
328.8,448.0,201,242
30.637890308616115,16.0,26,226
231.06,365.0,20,24
34.46666666666667,16.0,100,236
58.92336380286381,12.0,3,123
175.38,78.0,88,200
316.84,33.0,63,234
19.39,16.0,60,138
62.37,23.0,13,108
357.52,152.0,2,10
143.53333333333333,101.0,13,51
22.367380952380955,26.0,88,108
206.46,14.0,81,136
711.78,13.0,1,120
46.96,35.0,73,211
208.21200000000002,139.0,42,73
50.06,19.0,4,199
94.12,11.0,140,209
20.283492063492062,17.0,88,159
23.977666666666664,15.0,167,245
47.52319102353586,58.0,7,57
25.417142857142856,17.0,51,100
104.1,15.0,58,200
214.72,152.0,50,132
17.021027837753646,14.0,132,156
37.99655913978494,35.0,200,226
17.345,14.0,124,236
276.04,65.0,45,241
163.18,12.0,221,240
56.86,13.0,40,203
42.87,13.0,26,138
32.82,17.0,50,100
42.692,28.0,201,218
73.76,19.0,52,202
63.94,38.0,23,205
25.73452380952381,14.0,9,152
22.9039710640237,13.0,50,60
15.268947368421053,16.0,54,168
2347.34,2253.0,9,15
14.990166666666667,21.0,217,223
137.94,71.0,19,185
1077.0,11.0,2,120
47.22166666666667,42.0,27,243
1099.14,753.0,2,8
